mag_and_cluster	MPA103_1	MPA103_2	NPA148_1	NPA148_2	MPA198_1	MPA198_2	NPA200_1	NPA200_2	MPA234_1	MPA234_2	NPA237_1	NPA237_2	MFL103_1	MFL103_2	NFL148_1	NFL148_2	MFL198_1	MFL198_2	NFL200_1	NFL200_2	MFL234_1	MFL234_2	NFL237_1	NFL237_2
MAG_334_6;ladderane	0	0	1.1751125092039192	1.6330948715827487	0	0	0.728449381519667	0	0	0	0	0	0	0	2.8026896142454625	1.3306675366169138	0	0	0	0	0	0	0	0
MAG_335_14;T3PKS	0	0	0	0	0	0	0	0	0	0	0.8613828130676718	0.3627278642777723	0	0	0	0	0	0	0	0.17852400248222716	1.9200043889623986	1.268716833618714	2.319761127134947	2.0897588808643297
MAG_334_2;ranthipeptide	0	0	1.33775469300716	1.9118708616860474	0	0	1.2246877641647262	0.359720515531857	0	0	0.2746140264861022	0	0	0	2.6637646199539184	1.0140043712955396	0	0	0.05544638599508407	0.02850020849280773	0	0	0	0.04900272750812155
MAG_334_8;NRPS-like	0	0	1.7675271465210718	2.2689938317405245	0	0	0.5373791361279876	0.3533530454608487	0	0	0	0	0	0	2.691794594870797	1.645082340865461	0	0	0.3090020116923641	0	0	0	0	0.16040613109555812
MAG_712_6;acyl_amino_acids	0	0	2.545721564319432	1.31462119468931	0	0	0.2618496840465983	0	0	0	0	0	0	0	2.9101043899561936	1.302168038441748	0	0	0.21797656055119002	0	0	0	0	0.06341492713210821
MAG_773_1;redox-cofactor	0	0	0	0	0	0	0	0.15845376579358783	0	0.6124054531065335	1.0798022301280792	0	0	0	0	0	0.6321347293617993	0.615484179879986	0.8791131159606635	1.1386913773960956	0.745172136501178	1.623637607997868	2.547192474020014	2.453111574822938
MAG_224_2;resorcinol	0.3513241604190082	0	0	0	0	0	0.08634629601635652	0	0	1.062975016530099	0.2775714614761436	0	1.5252275556592063	1.130049466186468	0	0	2.4688553133702285	2.5838721230021906	0	0	1.613011645997389	1.7816405003380225	0.4407440950707158	0.3344626606781755
MAG_545_2;terpene	0.7997525180938057	1.1256097180195184	0	0	0.46221435151092893	0.4618965603226329	0.09130784684667455	0	0	0.6011553677447141	0.3117416225098493	0.4060699290761046	2.17207495553874	1.417591297918132	0	0	2.120598924538297	2.2383556495614116	0.047038707728658556	0	1.1996513085270735	1.2207886757569326	1.1543212792545714	1.0985449570947723
MAG_603_22;terpene	1.967524230491485	1.1947263678784308	0	0	1.8978773769489765	0.8121940061343866	0	0	1.8579350160304402	0.8629857200164885	0	0	1.390280297096064	1.8033199625553438	0	0	1.665991464375726	2.0154687221651257	0	0	0.4394233524700629	0.7864065089196666	0	0.04660326835243517
MAG_315_4;RiPP-like	0	0	0	0	2.0279341558318467	0.8173927643279963	0	0	2.6395677101224004	2.759144580221971	1.1243985188144145	1.701978525267631	0	0	0	0	0.24365966259495211	0	0	0	0.8695721464470714	1.2680983847282399	0.21166045085743865	0.6950282502178197
MAG_1208_67;ladderane	0	0	0	0	0	0	0.7883600925725827	0.889835621667458	0	0.43162533787890767	2.536055545748869	1.684988039787428	0	0	0	0	0.1106455828803902	0	1.0479174984799344	1.4554664874595502	0.4191276425238651	0	3.5410198083246023	2.6187285630583204
MAG_315_48;terpene	0	0	0	0	1.0608625169310266	1.1328389370353062	0.05777028694946106	0	3.4886833452772743	3.407150784860612	1.372313099776776	1.3743344857692519	0	0	0	0	0.1937500379984199	0	0	0	1.2623657166324316	1.7298089309350833	0.9098468688727419	0.6036814115813043
MAG_616_15;NRPS-like	0	0	1.742641771333583	1.1559278777481505	0	0	0	0	0	0	0	0	0	0	4.120680731324359	2.6972176520475135	0	0	0	0	0	0	0	0
MAG_864_3;acyl_amino_acids	0	0	0	0	0	0	0.04439652482261981	0	0	0.4673256832019489	2.3196939125381357	1.445376428673065	0	0	0	0	0	0	0.8058467925588599	0.691011013623497	0.682513782436796	0.23669628592442352	4.1211784929864335	3.3677327911392454
MAG_395_21;terpene	0.5712949552468816	0	0.07126816811362308	0	2.6100275074744905	1.8964936136508979	0.35813770045429005	0	2.0609107388392673	2.0128281241415795	0.20685318540986997	0.1329900340624033	1.5610508612054248	0.7697678972113868	0	0.06743285120514182	3.365421757326505	3.5319733475540387	0	0	2.5527742008015437	3.341363072822578	1.3043659120624853	1.4167977497239033
MAG_1208_5;RRE-containing	0	0	0	0	0	0	0.6230199770707997	0	0	0.40542503811443864	3.5830562785011035	2.064259184132097	0	0	0.15458937148436153	0	0	0.2889645900822016	1.3752599568714927	1.2221913517907919	0.3395501409002178	0.6277261745600444	4.772106562182988	3.380460482656704
MAG_1208_7;T1PKS	0	0	0	0	0	0	1.2716895509740407	0.9414479882705706	0	0.5305268365407148	3.5580097353078335	2.418987779950648	0	0	0	0	0	0.05309909187188381	1.5667251924762067	1.7875129316906078	0.8391128997425586	0.5284798629566156	4.694656627189277	4.039011225317498
MAG_59_18;terpene	0	0	0	0	0	1.1612206597410881	1.070688915288161	0.4225896658173305	1.9825880636299038	2.072887741638207	1.7927389794084805	3.7012020929914047	0.14934840430590954	0	0	0	2.2320840368534443	2.1669405438646216	2.367594447458619	1.275254540067288	4.382037914171968	2.8940907536807803	3.7446912831832018	3.0923885192959246
MAG_945_1;betalactone	0	0	0	0	0.47759752373461317	0	2.0243780015105624	2.265628131794833	1.8010837747894257	1.4513632063562496	4.28050913762493	1.6441284950853396	0	0	1.2979493209901647	0.10870902616446475	0	0.2141563096847749	2.680880159916622	2.3188974404635694	1.8968613751515773	1.5343773030848693	4.952166872337904	4.73110232018311
MAG_959_1;NRPS-like	0	0	0	1.655925692518963	1.8108538151078726	0	3.569690659781939	3.313422529784263	0	0	2.042404109071495	2.378003252268105	0.07307269307424553	0	2.3976479181695947	2.6696281383338754	0.9073884344924981	0	3.9422064520983136	4.4269524006970045	0	0	4.532215986980185	3.9657779900704457
MAG_352_7;RRE-containing	0	0	2.1676953843686593	2.861819636755963	0	0	1.5759955130061252	1.1928093433002827	0	0	1.0423335959169693	1.2106462229204284	0	0	5.688657543914423	4.515690367807144	0	0	3.234463554784039	2.3046460615086035	0.3815391683390887	0.620930314580647	1.7735624634804419	1.5447110001046958
MAG_16_24;T1PKS	0	0.6549394195811228	0.3822671162931824	0.8915145249449095	0.2768598973183569	2.0653746555064294	0.5894989782833455	1.0107837602475847	2.0689336744304807	0	0.9373988720445622	1.3039582257831133	4.092795750591646	2.821057419340751	0	0.5011303652294092	4.513261908327632	4.220522262051586	3.2367530862434393	2.3169714103205243	3.0062210754616006	4.096645267152074	4.374906023225685	3.3397683752158027
