mag_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	preference	layer	phylum
MAG_30	926.3904516907694	-1.1892572339392233	0.516403198403784	-2.30296256416546	0.021280949484013077	0.027872127924920023	free-living enriched	Oxycline	Aenigmarchaeota
MAG_750	3492.0033961746362	-4.345907868634479	0.4318958418726998	-10.062398030484916	8.100086099451892e-24	1.7633264354960658e-22	free-living enriched	Oxycline	Nanoarchaeota
MAG_608	2432.4398263663843	-0.6114137526131361	0.32006927040368693	-1.910254464110195	0.05610045767045897	0.06963346281026267	no significant difference	Oxycline	Desulfobacterota
MAG_572	2864.6396281496886	-1.1078290426276227	0.9401073162366506	-1.1784070004500975	0.23863438821522381	0.2717647157541583	no significant difference	Oxycline	Nanoarchaeota
MAG_1146	4376.186378062449	-0.6993632211345763	0.8890167514312354	-0.7866704648800663	0.43147479795575855	0.4687422949001139	no significant difference	Oxycline	Proteobacteria
MAG_1398	24842.68747112307	-1.0820278490329793	0.4109731366501005	-2.6328432506629014	0.008467341534595194	0.011632318710147768	free-living enriched	Oxycline	Desulfobacterota
MAG_596	2522.5185997428002	2.754501221453881	0.4302796260846176	6.401653841988298	1.5370283195526259e-10	5.117400169804625e-10	particle enriched	Oxycline	Myxococcota
MAG_243	15763.557446204437	2.1982056233928273	0.46686360136694166	4.708453640328023	2.496031177505019e-6	4.836558217479662e-6	particle enriched	Oxycline	Myxococcota
MAG_1149	5285.559357672382	2.7675434761734845	0.4738471552925081	5.84058265468549	5.201856883099974e-9	1.3863858665723277e-8	particle enriched	Oxycline	Desulfobacterota
MAG_361	1453.2364405586939	-0.14249199732506954	0.39127645109284576	-0.36417217782231853	0.7157294414898063	0.7392388027066247	no significant difference	Oxycline	Desulfobacterota
MAG_938	2730.258375925916	4.104222061899747	0.3576522757325722	11.475453507161806	1.752563866398015e-30	9.919511483812765e-29	particle enriched	Oxycline	Chloroflexota
MAG_908	33086.74593480279	0.06910538797655906	0.7101935347355208	0.09730500855980646	0.922484178622407	0.9275205607455493	no significant difference	Oxycline	Marinisomatota
MAG_121	2485.9141918271307	-0.16242433948285043	0.5269751699079667	-0.3082200998411689	0.7579148590260616	0.7771373373346935	no significant difference	Oxycline	Omnitrophota
MAG_713	27205.21869009987	2.1914329583223777	1.146838276932321	1.9108474162409752	0.05602419222864283	0.06963346281026267	no significant difference	Oxycline	Proteobacteria
MAG_1080	345.52812281448405	-0.3581520226971214	0.35851365347990366	-0.9989913054097881	0.31779890318118564	0.35338738546277226	no significant difference	Oxycline	Nanoarchaeota
MAG_781	41549.65347085879	-3.7757129851131865	0.5865707642444462	-6.436926651086388	1.219168109778275e-10	4.083131065884637e-10	free-living enriched	Oxycline	Acidobacteriota
MAG_798	9909.893875004143	-0.021541222369870102	0.6585327916838997	-0.03271093352054371	0.9739051048696002	0.9739051048696002	no significant difference	Oxycline	Nanoarchaeota
MAG_1422	2582.422745257776	-0.09317390528150299	0.33972586551240563	-0.2742620293010942	0.7838832623178871	0.8008626831623179	no significant difference	Oxycline	Omnitrophota
MAG_996	138647.82151954697	2.5976739964548377	0.37412000724152056	6.943424425782869	3.827073875524517e-12	1.525439305314702e-11	particle enriched	Oxycline	Chloroflexota
MAG_535	900.0182216529344	-0.3051634629609882	0.38128566398708164	-0.8003538862959386	0.42350579045092596	0.4618579525919539	no significant difference	Oxycline	Planctomycetota
MAG_1253	2825.046562230497	0.612448027726825	0.30291678830301666	2.0218358683843403	0.04319331090377668	0.05444858345554031	no significant difference	Oxycline	Desulfobacterota
MAG_715	2097.5653629670364	0.4961456131060009	0.4076025879604156	1.2172288100245923	0.22351717157639978	0.25557721032776215	no significant difference	Oxycline	Planctomycetota
MAG_621	4364.450165962444	2.3613514826015756	0.402647269198579	5.864565994205205	4.503089724366408e-9	1.2136898971387557e-8	particle enriched	Oxycline	Planctomycetota
MAG_1042	3629.668768372982	4.23110172953532	0.5422294097681593	7.803157949961456	6.037690335745986e-15	3.2238988019171967e-14	particle enriched	Oxycline	Planctomycetota
MAG_614	3902.5266093717237	-4.2592469311829575	0.7013121166127638	-6.073254447327254	1.253436062595484e-9	3.565049303663538e-9	free-living enriched	Oxycline	Patescibacteria
MAG_1447	147588.53530699317	-4.161566999139322	0.5468739645042114	-7.609736921581452	2.7465440230810322e-14	1.3401240664343657e-13	free-living enriched	Oxycline	Proteobacteria
MAG_116	9629.165842431827	-2.0814855595831654	0.4546985731455347	-4.577726174031664	4.700574411482817e-6	8.838953876741777e-6	free-living enriched	Oxycline	AABM5-125-24
MAG_244	2295.1849170642686	2.508047458906868	0.3961550951490019	6.330973625275578	2.436189903591206e-10	7.924617732371394e-10	particle enriched	Oxycline	Fibrobacterota
MAG_704	2918.786570600079	1.848264676043697	0.3624247824838785	5.099719349699581	3.4015746534188067e-7	7.210828666048856e-7	particle enriched	Oxycline	Myxococcota
MAG_492	318863.40240829746	-4.9922614592557855	0.5805818063648727	-8.59872184165266	8.060879562291116e-18	6.517796903223959e-17	free-living enriched	Oxycline	Proteobacteria
MAG_1352	1351.3867281966945	-0.8629033484335487	0.36358282536509823	-2.373333634687086	0.017628332475456178	0.02336682946395362	free-living enriched	Oxycline	Margulisbacteria
MAG_768	812.6673433020126	-2.0031596212385314	0.4003243989921045	-5.0038409506936885	5.619913071883185e-7	1.1400970604608897e-6	free-living enriched	Oxycline	Patescibacteria
MAG_853	3032.2464433280275	-1.604827881267706	0.739911872443257	-2.168944628457463	0.030086887980945554	0.03844058374089206	free-living enriched	Oxycline	Nanoarchaeota
MAG_31	2587.754881555265	-0.5065482043616754	0.43132496667031645	-1.1744003790739428	0.24023469350970889	0.27303782435039203	no significant difference	Oxycline	Nanoarchaeota
MAG_464	4731.942280266089	1.4463895805881566	0.3674912628935405	3.9358475333525544	8.290359596684378e-5	1.3561686507870975e-4	particle enriched	Oxycline	Delongbacteria
MAG_942	2471.557593874674	-0.034934375376973026	0.4206764284278896	-0.0830433392893591	0.9338170788323418	0.9371284869133075	no significant difference	Oxycline	AABM5-125-24
MAG_1019	3057.5153690427646	1.8793963587241338	0.37242353623963914	5.046395235114303	4.502235801873192e-7	9.266419868582642e-7	particle enriched	Oxycline	Chloroflexota
MAG_1375	9879.81160923421	2.046326125846883	0.8671601923178743	2.359801734414444	0.01828470441254003	0.02412387575174279	particle enriched	Oxycline	Proteobacteria
MAG_310	7427.8109796391	-4.921317464033281	0.5629918179826149	-8.741365872186176	2.303088429677732e-18	1.9169824282317595e-17	free-living enriched	Oxycline	Margulisbacteria
MAG_1268	2888.9816230037645	1.3003627790271486	0.35183006249578336	3.6959967826590523	2.1902574554120597e-4	3.4628092730816366e-4	particle enriched	Oxycline	Verrucomicrobiota
MAG_636	2867.753443741553	-1.836853496988812	0.2991624868912924	-6.139986052650629	8.252872664576376e-10	2.420272501632243e-9	free-living enriched	Oxycline	Omnitrophota
MAG_512	316.276821029261	-1.1302484939877602	0.4576639264942496	-2.4696036295575534	0.013526283438286133	0.018159355879567986	free-living enriched	Oxycline	Chloroflexota
MAG_595	28758.00533085255	-5.439747811433676	0.6486180535597644	-8.386673453782382	5.000916236598581e-17	3.7740247865530625e-16	free-living enriched	Oxycline	Proteobacteria
MAG_1284	586.8089883337117	0.4922856835327147	0.3570818903956872	1.3786352564315327	0.16800724050729862	0.1960661817054248	no significant difference	Oxycline	Verrucomicrobiota
MAG_59	927767.7845337171	-3.3762452183464617	0.6309877152837685	-5.350730508006947	8.759989225860846e-8	1.9992556055795318e-7	free-living enriched	Oxycline	Nitrospinota
MAG_1105	1722.256136100779	-4.842809841206414	0.502781039360127	-9.632045487176088	5.855213265776744e-22	9.205696412304547e-21	free-living enriched	Oxycline	Omnitrophota
MAG_719	1104.3467466733473	0.23557726245574762	0.34121504350388804	0.6904070231975669	0.4899382613383478	0.5271959237975378	no significant difference	Oxycline	Iainarchaeota
MAG_1356	1481.6960063085771	3.838374500706346	0.3089658457298021	12.423297117646767	1.953417158041151e-35	1.3820426393141144e-33	particle enriched	Oxycline	Desulfobacterota
MAG_1570	4592.0451755246195	-0.39296235942055935	0.3089483002962603	-1.2719356573372804	0.20339598136836298	0.23553872618830266	no significant difference	Oxycline	Omnitrophota
MAG_1503	950.7873901232193	-1.8111553665219553	0.4390203385921417	-4.125447518741389	3.700145547012285e-5	6.289136275101962e-5	free-living enriched	Oxycline	Aenigmarchaeota
MAG_1244	15854.669971953434	-4.697077892141114	0.8042820060640353	-5.84008824855786	5.217317837100809e-9	1.3863858665723277e-8	free-living enriched	Oxycline	Chloroflexota_B
MAG_1109	6645.092207102735	-1.1719347774577051	0.3388700941093889	-3.4583599964398126	5.43474655307377e-4	8.26899609956923e-4	free-living enriched	Oxycline	AABM5-125-24
MAG_216	54713.892643860156	-3.254871374208759	0.7466745458859068	-4.359156733201549	1.3056458011076926e-5	2.3312161622301388e-5	free-living enriched	Oxycline	Poribacteria
MAG_660	3414.858868938264	-2.5567858532951027	0.4608720945629965	-5.547712442254662	2.8943138022703882e-8	7.03082236946369e-8	free-living enriched	Oxycline	Chloroflexota
MAG_820	7948.652012636371	2.3350194031804334	0.5891563905573842	3.9633269546161376	7.391244458387826e-5	1.216117547513811e-4	particle enriched	Oxycline	Myxococcota
MAG_762	442.2600085643298	-0.3707054796378062	0.49272570880368427	-0.7523566824590142	0.451836589096089	0.4889856776833391	no significant difference	Oxycline	Nanoarchaeota
MAG_1264	18660.178487128025	-1.2636996492224875	0.4863605139732745	-2.5982776416177726	0.00936927042734814	0.012809195801640211	free-living enriched	Oxycline	Desulfobacterota
MAG_997	5344.301576604065	-3.0364585538629076	0.9108644726801052	-3.3336008209086327	8.572959531874024e-4	0.001270234318073481	free-living enriched	Oxycline	Nanoarchaeota
MAG_42	3868.8557424150813	2.5653195086397735	0.31049101316622263	8.262137710460623	1.4308648928141076e-16	9.998389251022035e-16	particle enriched	Oxycline	Planctomycetota
MAG_1263	5027.484847582297	-1.0383753402169895	0.41806708089639116	-2.48375293742472	0.013000597057509769	0.01751985222512031	free-living enriched	Oxycline	Patescibacteria
MAG_292	19600.158884717035	2.536495800537355	0.45425979823578455	5.583799866042254	2.353194882890557e-8	5.7658368126236156e-8	particle enriched	Oxycline	AABM5-125-24
MAG_1649	1416.1858297424367	-0.9496194791510327	0.41330152032501266	-2.297643324428784	0.02158209769964929	0.02811131827369734	free-living enriched	Oxycline	Chloroflexota
MAG_1604	7088.928977970426	-0.48780906101414334	0.4257664627722193	-1.1457197869413125	0.2519111139307074	0.28472570969049144	no significant difference	Oxycline	Omnitrophota
MAG_1464	1456.8863543944892	-2.5558946284720485	0.7524543177656909	-3.3967439193669913	6.819275091767217e-4	0.0010265185377500649	free-living enriched	Oxycline	Nanoarchaeota
MAG_1392	740.6355020338158	2.845226347217784	0.2994170035676568	9.502554341657058	2.0480377409313145e-21	2.9722804137618564e-20	particle enriched	Oxycline	Planctomycetota
MAG_1225	338791.8548558061	-3.5540582638227844	0.862575280762789	-4.120287635277323	3.783997042688866e-5	6.393260675110144e-5	free-living enriched	Oxycline	Thermoplasmatota
MAG_479	1411.2298941776148	-2.597139529221608	0.30635834418498387	-8.477456477090161	2.3017042224424057e-17	1.8093952637533355e-16	free-living enriched	Oxycline	Omnitrophota
MAG_740	3696.267564186981	-4.428652545987863	0.4718502434038109	-9.385716353647844	6.249019073018658e-21	8.421297131734668e-20	free-living enriched	Oxycline	Nanoarchaeota
MAG_1220	788390.3897934251	-6.19391142739566	0.6517461655472959	-9.50356404812048	2.0282691962588745e-21	2.9722804137618564e-20	free-living enriched	Oxycline	Marinisomatota
MAG_616	44801.32044329785	-3.092859088302013	0.31353139697631277	-9.864591291747658	5.92753539108599e-23	1.0822532359208613e-21	free-living enriched	Oxycline	Omnitrophota
MAG_1419	27616.940971997195	-3.115033389615686	0.8138978011695431	-3.8273028691556727	1.2955506636759867e-4	2.0943940895173758e-4	free-living enriched	Oxycline	Marinisomatota
MAG_423	2488.288074154422	-2.5163545519875914	0.3154272367680797	-7.977607063266259	1.4919747436800947e-15	8.705749535287974e-15	free-living enriched	Oxycline	Proteobacteria
MAG_358	3672.1576964426067	-2.934831177622796	0.3584762603413372	-8.18696104123682	2.679048471480852e-16	1.7231152668842753e-15	free-living enriched	Oxycline	Omnitrophota
MAG_343	1640.318390595954	0.0444879316492145	0.4579131163117755	0.09715365222018313	0.9226043740278168	0.9275205607455493	no significant difference	Oxycline	Desulfobacterota
MAG_920	1100.4354946482601	2.2525573594961315	0.3620608130897096	6.221488982123023	4.924587472279096e-10	1.5231237755792177e-9	particle enriched	Oxycline	Verrucomicrobiota
MAG_463	1091.884329047052	-2.0684773303055133	0.35479744334642227	-5.830023212106022	5.541966632596038e-9	1.4657724832006346e-8	free-living enriched	Oxycline	Patescibacteria
MAG_1423	2941.0052426459188	-1.9198428331382176	0.3547947315265514	-5.411136813891907	6.262590107817008e-8	1.4647214880266226e-7	free-living enriched	Oxycline	Omnitrophota
MAG_633	6389.8737854375795	2.404082726266553	0.3543777071960165	6.783955868129102	1.1692906076138789e-11	4.382903866950036e-11	particle enriched	Oxycline	Planctomycetota
MAG_868	1044.3666265091695	-3.820472864453248	0.49230825329461614	-7.760326662992039	8.471090941050144e-15	4.319493218589533e-14	free-living enriched	Oxycline	Nanoarchaeota
MAG_1650	6203.6218231264065	0.5448660227698623	0.4939680578221354	1.1030389802371672	0.27001023768787447	0.3026253357056177	no significant difference	Oxycline	Aenigmarchaeota
MAG_1415	3433.779071956205	-4.2095117726914975	0.4665099056178982	-9.023413483827202	1.8231789096956942e-19	1.9109615979403015e-18	free-living enriched	Oxycline	Latescibacterota
MAG_877	9459.521772632988	3.7576267360452453	0.3438367036805171	10.928521288805516	8.420944292179629e-28	2.8036790996315706e-26	particle enriched	Oxycline	Krumholzibacteriota
MAG_147	2251.934034938678	0.1616522340975542	0.37894961920204506	0.4265797507276709	0.6696854491328229	0.6967683165609886	no significant difference	Oxycline	Nanoarchaeota
MAG_1518	11242.196739978379	1.6400102966305656	0.37989278172019025	4.317034635942396	1.5813935149655638e-5	2.7883761042694986e-5	particle enriched	Oxycline	Myxococcota
MAG_1270	24733.69013865455	1.6113356478376493	0.34826628229733625	4.626734569905775	3.714760943028582e-6	7.12730404662433e-6	particle enriched	Oxycline	Unclassified
MAG_1438	26990.699760846845	-6.0144800559436735	0.9167516012109443	-6.560643088050351	5.3576216334490796e-11	1.8718603978593697e-10	free-living enriched	Oxycline	Patescibacteria
MAG_959	1221.5320738417365	-3.734708838330704	0.5381401792707645	-6.940029721236611	3.920174581817147e-12	1.5516215477681854e-11	free-living enriched	Oxycline	Patescibacteria
MAG_1246	10171.02679108816	-0.5242434998358063	0.6492410206718179	-0.8074713136476384	0.41939499520757395	0.45825785190634527	no significant difference	Oxycline	Myxococcota
MAG_971	921.5918581461302	-0.6326118478148939	0.324971301937474	-1.9466698875970636	0.051574323964302844	0.06443944230418412	no significant difference	Oxycline	Planctomycetota
MAG_1057	1278.0843727625738	-1.3012060154969207	0.5388196776643893	-2.4149192567302515	0.015738698176823333	0.020911040300661987	free-living enriched	Oxycline	Nanoarchaeota
MAG_645	39401.159387367734	-3.1065230265492505	0.5344065949896445	-5.813032727654582	6.1351060957824e-9	1.615102348936204e-8	free-living enriched	Oxycline	Cyanobacteria
MAG_501	135818.13120236146	-1.8708328952684028	0.6836620143735087	-2.736487995435564	0.006209886065886242	0.008593632061837685	free-living enriched	Oxycline	Proteobacteria
MAG_43	8594.841898789246	2.9210084896483797	0.39415837529634323	7.410748249234219	1.2558879182381685e-13	5.641528267641297e-13	particle enriched	Oxycline	Bacteroidota
MAG_1579	849.325451412944	2.5897185333369626	0.4274278155263719	6.058844182023478	1.3710312211135384e-9	3.84429046731551e-9	particle enriched	Oxycline	Planctomycetota
MAG_99	2784.938707982492	-3.728003344761857	0.6010379042434	-6.202609383604103	5.55345595269296e-10	1.6808855985156232e-9	free-living enriched	Oxycline	Nanoarchaeota
MAG_1538	261.900419810656	2.776416276283824	0.3993402498987089	6.952507985328428	3.588485157680204e-12	1.4404841129411316e-11	particle enriched	Oxycline	Nanoarchaeota
MAG_603	1171457.3937953373	-2.644012834723626	0.7143590920549647	-3.7012377446162446	2.1455033240786608e-4	3.4015542897157476e-4	free-living enriched	Oxycline	Bacteroidota
MAG_568	468.17606092646304	1.7137059560329602	0.36231556835104395	4.729871155778124	2.2466237284984504e-6	4.384789759759045e-6	particle enriched	Oxycline	Planctomycetota
MAG_1594	1491.5765085657501	0.08604275917649969	0.41453728488600117	0.20756337804490052	0.8355699016411875	0.8475493984389105	no significant difference	Oxycline	Desulfobacterota
MAG_154	3894.925730444087	3.937704237102655	0.3036794466991333	12.966647166622003	1.891236140612765e-38	2.14087931117365e-36	particle enriched	Oxycline	Desulfobacterota
MAG_944	2638.115653200213	-0.2472844210868987	0.35755789374848096	-0.691592677466792	0.4891931614801087	0.5271959237975378	no significant difference	Oxycline	Patescibacteria
MAG_785	3859.6624124172868	-0.6727072075186483	0.3847144412615672	-1.7485883953632897	0.08036219367857675	0.09783808615979897	no significant difference	Oxycline	Nanoarchaeota
MAG_741	2373046.9513733876	-1.5277974996978319	0.5627749906371445	-2.714757274427101	0.006632436164924319	0.009155997242310157	free-living enriched	Oxycline	Proteobacteria
MAG_954	16219.97268227807	2.8049668137022827	0.3574371958431769	7.84743962386316	4.246167163675498e-15	2.3108948217695496e-14	particle enriched	Oxycline	Verrucomicrobiota
MAG_1214	1405.3816790456524	-2.1961631323497794	0.3943832643366944	-5.568601233735067	2.5679241864727464e-8	6.264849523894718e-8	free-living enriched	Oxycline	Nanoarchaeota
MAG_218	224029.62343998515	5.328880052010516	0.6457598998269521	8.252107406233378	1.5562545561809264e-16	1.0741952180468345e-15	particle enriched	Oxycline	Planctomycetota
MAG_428	12611.862965617494	-3.0541281369303843	0.4058106744714721	-7.52599260950462	5.232130002082169e-14	2.4678213176487566e-13	free-living enriched	Oxycline	Omnitrophota
MAG_382	125095.74815752934	-4.138495679603345	0.7020115847225362	-5.895195705693444	3.7423756454083695e-9	1.0232775919329166e-8	free-living enriched	Oxycline	Marinisomatota
MAG_187	10142.222810143465	-1.8817515491198804	0.5929745792600144	-3.1734101510188824	0.0015065952510646891	0.0021809025884977342	free-living enriched	Oxycline	Proteobacteria
MAG_275	608.3565783782184	-3.9654782589223405	0.4425272727227101	-8.960980493979926	3.218039859204246e-19	3.1403630350165574e-18	free-living enriched	Oxycline	Nanoarchaeota
MAG_1312	1677.1572332915869	-4.217594118020786	0.45958947999308847	-9.17687262572723	4.4379275729279375e-20	5.126259196484107e-19	free-living enriched	Oxycline	Omnitrophota
MAG_1002	199070.74360164982	5.267352893461982	0.5798600628998514	9.083834584365428	1.0481552326766638e-19	1.1632467876372386e-18	particle enriched	Oxycline	Myxococcota
MAG_281	35581.85515774637	0.1889152135702912	0.9471135031608129	0.19946417503268854	0.8418996644343035	0.8524422362608511	no significant difference	Oxycline	Proteobacteria
MAG_1394	299.55016914207397	1.565078750682589	0.38155011408824663	4.1018956433088904	4.097790920969704e-5	6.86198124635755e-5	particle enriched	Oxycline	Nanoarchaeota
MAG_1283	706181.7052809903	-4.605045805267999	0.4954687750275165	-9.294320928725027	1.4814885213713108e-20	1.9057329615821862e-19	free-living enriched	Oxycline	Marinisomatota
MAG_1221	651.2259433873835	-0.449986214844073	0.292037373448853	-1.540851465447394	0.12335294044106056	0.14606226838836878	no significant difference	Oxycline	Nanoarchaeota
MAG_929	14694.19896858907	2.211392173430802	0.3675067439210127	6.0172832472050946	1.773685724311231e-9	4.897103024195886e-9	particle enriched	Oxycline	Myxococcota
MAG_773	131451.43376782557	-4.618287209843925	0.6990643629549155	-6.606383409851734	3.9382215093923996e-11	1.3844927790783218e-10	free-living enriched	Oxycline	Proteobacteria
MAG_1620	2670.1590677402987	0.7561378393782502	0.46042363490237637	1.6422654747916539	0.10053499883633644	0.12081275868655292	no significant difference	Oxycline	Chloroflexota
MAG_804	960.5332410943283	0.8967714115358084	0.39944900828142804	2.245020998785398	0.024766784543689673	0.03185909102665535	particle enriched	Oxycline	Desulfobacterota
MAG_1528	5494.633374852641	3.0787887525293027	0.3063072059081309	10.051310230855972	9.065398381938438e-24	1.9003761052507984e-22	particle enriched	Oxycline	Desulfobacterota
MAG_47	1282.695072508224	1.1746849058466622	0.40136563355760096	2.9267201963321066	0.0034255691530630157	0.0047991884669150164	particle enriched	Oxycline	Planctomycetota
MAG_418	237527.20474940358	-1.8741981131844627	0.8847054658547071	-2.1184430135444168	0.03413756630061417	0.04341991578909577	free-living enriched	Oxycline	Chloroflexota
MAG_1510	5945.112300429391	-0.7925663405597063	0.32788480527644387	-2.4172097267254684	0.015640002790169076	0.0208288037158487	free-living enriched	Oxycline	Bacteroidota
MAG_205	89907.58693508025	-4.076584387417091	0.7885792215548494	-5.1695305633075765	2.34682753406813e-7	5.050587012481223e-7	free-living enriched	Oxycline	Proteobacteria
MAG_919	7607.835448373801	-3.476228271289561	0.4673655584453087	-7.437921362569447	1.0228191261997623e-13	4.631325003432523e-13	free-living enriched	Oxycline	Marinisomatota
MAG_406	1582.284822242767	2.4813699768908863	0.4031289233849588	6.155276470999722	7.494663503111127e-10	2.209364345187968e-9	particle enriched	Oxycline	Planctomycetota
MAG_1509	1259.5992746083534	-2.284002063687311	0.39387962065580207	-5.798731246578564	6.681851629720233e-9	1.7508926029729868e-8	free-living enriched	Oxycline	Patescibacteria
MAG_824	1696.417385962963	2.049619413964101	0.325018866601844	6.306155194599626	2.8605221621620816e-10	9.199179226043967e-10	particle enriched	Oxycline	Bacteroidota
MAG_106	916.4218934860019	-2.455034125868734	0.30879166176895756	-7.950454723436239	1.858281482389565e-15	1.0732523663596876e-14	free-living enriched	Oxycline	Omnitrophota
MAG_1396	116028.04568925024	-1.3686212161794329	0.46360746958427185	-2.9521120904430402	0.003156083400753388	0.004443639813001039	free-living enriched	Oxycline	Desulfobacterota
MAG_1551	14366.431348095333	-0.37004793916544704	0.40278218265300714	-0.9187296635815683	0.35823699012925236	0.3937128862391395	no significant difference	Oxycline	Desulfobacterota
MAG_1199	26011.917737419306	4.407982260240378	0.4079334710904074	10.805640067871431	3.236915660543278e-27	1.0178301465930529e-25	particle enriched	Oxycline	Krumholzibacteriota
MAG_451	4157.111391833565	-2.0177513474316044	0.37251923217191507	-5.416502486777451	6.077614579403588e-8	1.427356785038353e-7	free-living enriched	Oxycline	Desulfobacterota
MAG_1564	2171.969378579272	-1.822751365185822	0.39546989392921006	-4.6090774371616225	4.044596796263163e-6	7.707884803653031e-6	free-living enriched	Oxycline	Nanoarchaeota
MAG_200	3043.3659569834126	-1.4051539749996722	0.35379907214595263	-3.9716157718469214	7.138679346098256e-5	1.18143055844784e-4	free-living enriched	Oxycline	Nanoarchaeota
MAG_110	7166.766186652818	1.8049563955413908	0.30787078647943517	5.86270758645675	4.553797595895845e-9	1.2215400186147147e-8	particle enriched	Oxycline	Planctomycetota
MAG_1578	1059.8226116073515	2.7062083644666135	0.3592530107589457	7.53287594931931	4.963476196719932e-14	2.3607794347424216e-13	particle enriched	Oxycline	Unclassified
MAG_769	5902.022336822588	0.20744286555391842	1.0666664346590042	0.19447772875710156	NA	NA	no significant difference	Oxycline	Proteobacteria
MAG_541	451942.4620688432	-2.989493907248237	0.8069936011245197	-3.704482790300286	2.1182248759465697e-4	3.3677395499599955e-4	free-living enriched	Oxycline	Thermoplasmatota
MAG_946	4569.119752654145	-0.8148356277561644	0.5117561534011954	-1.592234157499944	0.11133210096980571	0.13266098768191587	no significant difference	Oxycline	Myxococcota
MAG_699	3264.7247189270374	1.5758755171392862	1.0101917645762175	1.5599766028585444	NA	NA	no significant difference	Oxycline	Firmicutes
MAG_499	615.2331222656977	1.6361725914943093	0.4895077142535343	3.3424858155491184	8.303159883096003e-4	0.0012367338141664045	particle enriched	Oxycline	Chloroflexota
MAG_1023	1555.3844893845119	-3.2083116518434553	0.4658161907283868	-6.887505663610977	5.677911340022198e-12	2.1757421530574623e-11	free-living enriched	Oxycline	Omnitrophota
MAG_209	221388.21546544775	-5.247379549134679	0.6973981744578711	-7.524223236193266	5.303466493872521e-14	2.4807950706874766e-13	free-living enriched	Oxycline	Proteobacteria
MAG_654	6580.873485833086	-1.4095104999095378	0.38910955551909876	-3.6224001182113206	2.918821778979486e-4	4.576324451253155e-4	free-living enriched	Oxycline	Campylobacterota
MAG_1261	3322.0383451628527	2.4002193714456572	0.44187555261082595	5.431889945628216	5.576030980050998e-8	1.3150139727953603e-7	particle enriched	Oxycline	Planctomycetota
MAG_728	61493.845177258285	0.7283403481495819	0.6413022624479366	1.135720846156708	0.256073413271804	0.2887202229319543	no significant difference	Oxycline	Marinisomatota
MAG_1162	764.9597762487178	2.604021180799248	0.38448405681428593	6.772767647052388	1.2634177606067168e-11	4.7045687664697486e-11	particle enriched	Oxycline	Planctomycetota
MAG_1302	21600.424480705053	3.3656863396680556	0.3250185664140457	10.355366392763116	3.956687237552838e-25	9.331187401895443e-24	particle enriched	Oxycline	Planctomycetota
MAG_259	763.7886197247562	-0.3044956661747442	0.38403871815422125	-0.7928775193246679	0.4278491862411752	0.4656973834855868	no significant difference	Oxycline	Planctomycetota
MAG_1353	2683.514702880885	-3.646489120515066	0.5788857387760561	-6.299151760457727	2.9927886725698415e-10	9.570160387991697e-10	free-living enriched	Oxycline	Nanoarchaeota
MAG_1424	2586.82686751225	1.1823259707659368	0.3799219650288935	3.1120232037018956	0.0018580989382262058	0.0026557676743334153	particle enriched	Oxycline	Planctomycetota
MAG_49	6344.783607562038	-1.8813453170472814	0.3271203992824378	-5.75123202702781	8.85954235173078e-9	2.2897264708126123e-8	free-living enriched	Oxycline	Omnitrophota
MAG_1290	6182.002591963444	-2.8551739910601244	0.41176323275438637	-6.934018785410143	4.090502993329475e-12	1.0571802256732798e-11	free-living enriched	Shallow anoxic	UBA10199
MAG_1542	8879.463251319627	6.654337713775189	0.5104580837791439	13.036012015933265	7.634722521566027e-39	7.574062822573286e-38	particle enriched	Shallow anoxic	Planctomycetota
MAG_1515	23322.390891566814	9.120914904891935	0.49768953885254347	18.326515212517453	5.084548310390507e-75	1.3704068303242986e-73	particle enriched	Shallow anoxic	Krumholzibacteriota
MAG_211	5797859.706959837	-3.6473081412605355	0.6853551923033929	-5.321777936783976	1.0275796247675844e-7	1.9986600261802502e-7	free-living enriched	Shallow anoxic	Proteobacteria
MAG_485	1964.1695279386827	6.6432070539679255	0.40813090077324654	16.277147947831633	1.4339816226004323e-59	2.5363549949745147e-58	particle enriched	Shallow anoxic	Myxococcota
MAG_46	2395.8490968906035	-3.8315282988942094	0.6186304563627478	-6.193565576162818	5.88182008252163e-10	1.3316440666828969e-9	free-living enriched	Shallow anoxic	Omnitrophota
MAG_1170	2063401.0517964985	-3.348948929199904	0.8664553702541717	-3.865114169951421	1.1103724770002321e-4	1.6626212221749508e-4	free-living enriched	Shallow anoxic	Actinobacteriota
MAG_293	1677739.4916448896	-5.110124197685416	0.9277063086734486	-5.5083426186812465	3.622278788446163e-8	7.296120264272342e-8	free-living enriched	Shallow anoxic	SAR324
MAG_638	741.6720555005736	2.2570490476150273	0.41550598253992754	5.432049458874251	5.5710475735901526e-8	1.1102862417788825e-7	particle enriched	Shallow anoxic	Planctomycetota
MAG_1548	44242.7639857617	-3.604453740510227	0.7966364000815724	-4.524590817267633	6.051246479614743e-6	1.0044004420709515e-5	free-living enriched	Shallow anoxic	Proteobacteria
MAG_1024	4205.774902939274	-3.534551043673116	0.4353773668008164	-8.118361938851452	4.725178321026501e-16	1.5732064292358821e-15	free-living enriched	Shallow anoxic	Omnitrophota
